Proyecto,Tipo Especificación,Título API,Versión,Path,Método,Parámetros
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/mock-ci","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/mock-monitoring","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/{slug}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/{slug}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/mattermost_slash_commands/trigger","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/slack_slash_commands/trigger","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/invitations","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/invitations","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/invitations/{email}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/invitations/{email}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{issue_iid}/links","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{issue_iid}/links","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{issue_iid}/links/{issue_link_id}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{issue_iid}/links/{issue_link_id}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/ci/lint","GET",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/ci/lint","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads/authorize","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads/{upload_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads/{upload_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads/{secret}/{filename}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/uploads/{secret}/{filename}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/maven/*path/{file_name}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/maven/*path/{file_name}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/maven/*path/{file_name}/authorize","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members/all","GET",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members/{user_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members/{user_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members/{user_id}","DELETE",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/members/all/{user_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/approvals","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/approvals","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/approve","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/unapprove","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/reset_approvals","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/approval_state","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/create_ci_config","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/time_estimate","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/reset_time_estimate","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/add_spent_time","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/reset_spent_time","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/time_stats","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests","GET",48
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/participants","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/reviewers","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/commits","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/context_commits","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/context_commits","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/context_commits","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/changes","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/diffs","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/raw_diffs","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/pipelines","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/pipelines","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/merge","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/merge_ref","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/cancel_merge_when_pipeline_succeeds","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/rebase","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/closes_issues","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/related_issues","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/versions","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/versions/{version_id}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/ml_models/{model_version_id}/files/(*path/){file_name}/authorize","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/ml_models/{model_version_id}/files/(*path/){file_name}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/ml_models/{model_version_id}/files/(*path/){file_name}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/-/package/*package_name/dist-tags","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/-/package/*package_name/dist-tags/{tag}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/-/package/*package_name/dist-tags/{tag}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/-/npm/v1/security/advisories/bulk","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/-/npm/v1/security/audits/quick","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/*package_name/-/*file_name","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/{package_name}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/npm/*package_name","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/index","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/symbolfiles/*file_name/*signature/*same_file_name","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/v2","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/v2","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/v2/$metadata","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/metadata/*package_name/index","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/metadata/*package_name/*package_version","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/query","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/download/*package_name/index","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/download/*package_name/*package_version/*package_filename","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/authorize","PUT",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/symbolpackage","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/symbolpackage/authorize","PUT",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/*package_name/*package_version","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/nuget/v2/authorize","PUT",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{project_id}/packages/nuget/v2/FindPackagesById\(\)","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{project_id}/packages/nuget/v2/Packages\(\)","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{project_id}/packages/nuget/v2/Packages\(Id='*package_name',Version='*package_version'\)","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/{package_id}/package_files","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/{package_id}/package_files/{package_file_id}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages","PATCH",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains/{domain}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains/{domain}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains/{domain}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages/domains/{domain}/verify","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/avatar","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/clusters","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/clusters/{cluster_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/clusters/{cluster_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/clusters/{cluster_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/clusters/user","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories/{repository_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories/{repository_id}/tags","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories/{repository_id}/tags","DELETE",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories/{repository_id}/tags/{tag_name}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/repositories/{repository_id}/tags/{tag_name}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/protection/repository/rules","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/protection/repository/rules","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/protection/repository/rules/{protection_rule_id}","PATCH",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/registry/protection/repository/rules/{protection_rule_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions","GET",12
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions/{codename}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions/{codename}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions/{codename}","DELETE",10
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/debian_distributions/{codename}/key.asc","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/events","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export/download","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export_relations","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export_relations/download","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/export_relations/status","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/url_variables/{key}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/url_variables/{key}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/custom_headers/{key}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/custom_headers/{key}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/events","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/test/{trigger}","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/hooks/{hook_id}/events/{hook_log_id}/resend","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/import/authorize","POST",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/import","POST",96
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/import","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/remote-import","POST",86
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/import-relation/authorize","POST",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/import-relation","POST",13
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/relation-imports","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/remote-import-s3","POST",90
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope","PATCH",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/allowlist","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/allowlist","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/groups_allowlist","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/groups_allowlist","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/groups_allowlist/{target_group_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/job_token_scope/allowlist/{target_project_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages","GET",10
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/{package_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/{package_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/{package_id}/pipelines","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/protection/rules","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/protection/rules","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/protection/rules/{package_protection_rule_id}","PATCH",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/protection/rules/{package_protection_rule_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snapshot","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}/raw","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}/files/{ref}/{file_path}/raw","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/snippets/{snippet_id}/user_agent_detail","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/statistics","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/templates/{type}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/templates/{type}/{name}","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/custom_attributes","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/custom_attributes/{key}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/custom_attributes/{key}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/custom_attributes/{key}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/restore","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects","GET",34
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects","POST",1
